,countyFIPS,County.Name,State,StateFIPS,date,date_with_x,Total_Cases
405,6099,Stanislaus County ,CA,6,2020.01.28,X2020.01.28,19
406,6101,Sutter County ,CA,6,2020.01.28,X2020.01.28,7
407,6103,Tehama County ,CA,6,2020.01.28,X2020.01.28,0
408,6105,Trinity County ,CA,6,2020.01.28,X2020.01.28,0
409,6107,Tulare County ,CA,6,2020.01.28,X2020.01.28,7
410,6109,Tuolumne County ,CA,6,2020.01.28,X2020.01.28,0
411,6111,Ventura County ,CA,6,2020.01.28,X2020.01.28,8
412,6113,Yolo County ,CA,6,2020.01.28,X2020.01.28,3
413,6115,Yuba County ,CA,6,2020.01.28,X2020.01.28,2
414,0,Statewide Unallocated,CA,6,2020.01.29,X2020.01.29,0
415,6001,Alameda County ,CA,6,2020.01.29,X2020.01.29,5
416,6003,Alpine County ,CA,6,2020.01.29,X2020.01.29,0
417,6005,Amador County ,CA,6,2020.01.29,X2020.01.29,1
418,6007,Butte County ,CA,6,2020.01.29,X2020.01.29,0
419,6009,Calaveras County ,CA,6,2020.01.29,X2020.01.29,2
420,6011,Colusa County ,CA,6,2020.01.29,X2020.01.29,0
421,6013,Contra Costa County ,CA,6,2020.01.29,X2020.01.29,8
422,6015,Del Norte County ,CA,6,2020.01.29,X2020.01.29,0
423,6017,El Dorado County ,CA,6,2020.01.29,X2020.01.29,0
424,6019,Fresno County ,CA,6,2020.01.29,X2020.01.29,5
425,6021,Glenn County ,CA,6,2020.01.29,X2020.01.29,3
426,6023,Humboldt County ,CA,6,2020.01.29,X2020.01.29,4
427,6025,Imperial County ,CA,6,2020.01.29,X2020.01.29,5
428,6027,Inyo County ,CA,6,2020.01.29,X2020.01.29,0
429,6029,Kern County ,CA,6,2020.01.29,X2020.01.29,8
430,6031,Kings County ,CA,6,2020.01.29,X2020.01.29,14
431,6033,Lake County ,CA,6,2020.01.29,X2020.01.29,0
432,6035,Lassen County ,CA,6,2020.01.29,X2020.01.29,0
433,6037,Los Angeles County ,CA,6,2020.01.29,X2020.01.29,391
434,6039,Madera County ,CA,6,2020.01.29,X2020.01.29,3
435,6041,Marin County ,CA,6,2020.01.29,X2020.01.29,6
436,6043,Mariposa County ,CA,6,2020.01.29,X2020.01.29,0
437,6045,Mendocino County ,CA,6,2020.01.29,X2020.01.29,0
438,6047,Merced County ,CA,6,2020.01.29,X2020.01.29,3
439,6049,Modoc County ,CA,6,2020.01.29,X2020.01.29,0
440,6051,Mono County ,CA,6,2020.01.29,X2020.01.29,1
441,6053,Monterey County ,CA,6,2020.01.29,X2020.01.29,1
442,6055,Napa County ,CA,6,2020.01.29,X2020.01.29,2
443,6057,Nevada County ,CA,6,2020.01.29,X2020.01.29,4
444,6059,Orange County ,CA,6,2020.01.29,X2020.01.29,9
445,6061,Placer County ,CA,6,2020.01.29,X2020.01.29,3
446,6063,Plumas County ,CA,6,2020.01.29,X2020.01.29,0
447,6065,Riverside County ,CA,6,2020.01.29,X2020.01.29,61
448,6067,Sacramento County ,CA,6,2020.01.29,X2020.01.29,2
449,6069,San Benito County ,CA,6,2020.01.29,X2020.01.29,6
450,6071,San Bernardino County ,CA,6,2020.01.29,X2020.01.29,85
451,6073,San Diego County ,CA,6,2020.01.29,X2020.01.29,0
452,6075,City and County of San Francisco,CA,6,2020.01.29,X2020.01.29,12
453,6077,San Joaquin County ,CA,6,2020.01.29,X2020.01.29,7
454,6079,San Luis Obispo County ,CA,6,2020.01.29,X2020.01.29,16
455,6081,San Mateo County ,CA,6,2020.01.29,X2020.01.29,5
456,6083,Santa Barbara County ,CA,6,2020.01.29,X2020.01.29,0
457,6085,Santa Clara County ,CA,6,2020.01.29,X2020.01.29,25
458,6087,Santa Cruz County ,CA,6,2020.01.29,X2020.01.29,1
459,6089,Shasta County ,CA,6,2020.01.29,X2020.01.29,0
460,6091,Sierra County ,CA,6,2020.01.29,X2020.01.29,1
461,6093,Siskiyou County ,CA,6,2020.01.29,X2020.01.29,0
462,6095,Solano County ,CA,6,2020.01.29,X2020.01.29,20
463,6097,Sonoma County ,CA,6,2020.01.29,X2020.01.29,11
464,6099,Stanislaus County ,CA,6,2020.01.29,X2020.01.29,19
465,6101,Sutter County ,CA,6,2020.01.29,X2020.01.29,7
466,6103,Tehama County ,CA,6,2020.01.29,X2020.01.29,0
467,6105,Trinity County ,CA,6,2020.01.29,X2020.01.29,0
468,6107,Tulare County ,CA,6,2020.01.29,X2020.01.29,7
469,6109,Tuolumne County ,CA,6,2020.01.29,X2020.01.29,0
470,6111,Ventura County ,CA,6,2020.01.29,X2020.01.29,8
471,6113,Yolo County ,CA,6,2020.01.29,X2020.01.29,3
472,6115,Yuba County ,CA,6,2020.01.29,X2020.01.29,2
473,0,Statewide Unallocated,CA,6,2020.01.30,X2020.01.30,0
474,6001,Alameda County ,CA,6,2020.01.30,X2020.01.30,5
475,6003,Alpine County ,CA,6,2020.01.30,X2020.01.30,0
476,6005,Amador County ,CA,6,2020.01.30,X2020.01.30,1
477,6007,Butte County ,CA,6,2020.01.30,X2020.01.30,0
478,6009,Calaveras County ,CA,6,2020.01.30,X2020.01.30,2
479,6011,Colusa County ,CA,6,2020.01.30,X2020.01.30,0
480,6013,Contra Costa County ,CA,6,2020.01.30,X2020.01.30,8
481,6015,Del Norte County ,CA,6,2020.01.30,X2020.01.30,0
482,6017,El Dorado County ,CA,6,2020.01.30,X2020.01.30,0
483,6019,Fresno County ,CA,6,2020.01.30,X2020.01.30,6
484,6021,Glenn County ,CA,6,2020.01.30,X2020.01.30,3
485,6023,Humboldt County ,CA,6,2020.01.30,X2020.01.30,4
486,6025,Imperial County ,CA,6,2020.01.30,X2020.01.30,5
487,6027,Inyo County ,CA,6,2020.01.30,X2020.01.30,0
488,6029,Kern County ,CA,6,2020.01.30,X2020.01.30,8
489,6031,Kings County ,CA,6,2020.01.30,X2020.01.30,14
490,6033,Lake County ,CA,6,2020.01.30,X2020.01.30,0
491,6035,Lassen County ,CA,6,2020.01.30,X2020.01.30,0
492,6037,Los Angeles County ,CA,6,2020.01.30,X2020.01.30,392
493,6039,Madera County ,CA,6,2020.01.30,X2020.01.30,3
494,6041,Marin County ,CA,6,2020.01.30,X2020.01.30,6
495,6043,Mariposa County ,CA,6,2020.01.30,X2020.01.30,0
496,6045,Mendocino County ,CA,6,2020.01.30,X2020.01.30,0
497,6047,Merced County ,CA,6,2020.01.30,X2020.01.30,3
498,6049,Modoc County ,CA,6,2020.01.30,X2020.01.30,0
499,6051,Mono County ,CA,6,2020.01.30,X2020.01.30,1
500,6053,Monterey County ,CA,6,2020.01.30,X2020.01.30,1
501,6055,Napa County ,CA,6,2020.01.30,X2020.01.30,2
502,6057,Nevada County ,CA,6,2020.01.30,X2020.01.30,4
503,6059,Orange County ,CA,6,2020.01.30,X2020.01.30,10
504,6061,Placer County ,CA,6,2020.01.30,X2020.01.30,4
505,6063,Plumas County ,CA,6,2020.01.30,X2020.01.30,0
506,6065,Riverside County ,CA,6,2020.01.30,X2020.01.30,61
507,6067,Sacramento County ,CA,6,2020.01.30,X2020.01.30,2
508,6069,San Benito County ,CA,6,2020.01.30,X2020.01.30,6
509,6071,San Bernardino County ,CA,6,2020.01.30,X2020.01.30,86
510,6073,San Diego County ,CA,6,2020.01.30,X2020.01.30,0
511,6075,City and County of San Francisco,CA,6,2020.01.30,X2020.01.30,14
512,6077,San Joaquin County ,CA,6,2020.01.30,X2020.01.30,7
513,6079,San Luis Obispo County ,CA,6,2020.01.30,X2020.01.30,16
514,6081,San Mateo County ,CA,6,2020.01.30,X2020.01.30,5
515,6083,Santa Barbara County ,CA,6,2020.01.30,X2020.01.30,0
516,6085,Santa Clara County ,CA,6,2020.01.30,X2020.01.30,25
517,6087,Santa Cruz County ,CA,6,2020.01.30,X2020.01.30,1
518,6089,Shasta County ,CA,6,2020.01.30,X2020.01.30,0
519,6091,Sierra County ,CA,6,2020.01.30,X2020.01.30,1
520,6093,Siskiyou County ,CA,6,2020.01.30,X2020.01.30,0
521,6095,Solano County ,CA,6,2020.01.30,X2020.01.30,20
522,6097,Sonoma County ,CA,6,2020.01.30,X2020.01.30,11
523,6099,Stanislaus County ,CA,6,2020.01.30,X2020.01.30,19
524,6101,Sutter County ,CA,6,2020.01.30,X2020.01.30,7
525,6103,Tehama County ,CA,6,2020.01.30,X2020.01.30,0
526,6105,Trinity County ,CA,6,2020.01.30,X2020.01.30,0
527,6107,Tulare County ,CA,6,2020.01.30,X2020.01.30,7
528,6109,Tuolumne County ,CA,6,2020.01.30,X2020.01.30,0
529,6111,Ventura County ,CA,6,2020.01.30,X2020.01.30,8
530,6113,Yolo County ,CA,6,2020.01.30,X2020.01.30,3
531,6115,Yuba County ,CA,6,2020.01.30,X2020.01.30,2
532,0,Statewide Unallocated,CA,6,2020.01.31,X2020.01.31,0
533,6001,Alameda County ,CA,6,2020.01.31,X2020.01.31,5
534,6003,Alpine County ,CA,6,2020.01.31,X2020.01.31,0
535,6005,Amador County ,CA,6,2020.01.31,X2020.01.31,1
536,6007,Butte County ,CA,6,2020.01.31,X2020.01.31,0
537,6009,Calaveras County ,CA,6,2020.01.31,X2020.01.31,2
538,6011,Colusa County ,CA,6,2020.01.31,X2020.01.31,0
539,6013,Contra Costa County ,CA,6,2020.01.31,X2020.01.31,8
540,6015,Del Norte County ,CA,6,2020.01.31,X2020.01.31,0
541,6017,El Dorado County ,CA,6,2020.01.31,X2020.01.31,0
542,6019,Fresno County ,CA,6,2020.01.31,X2020.01.31,6
543,6021,Glenn County ,CA,6,2020.01.31,X2020.01.31,3
544,6023,Humboldt County ,CA,6,2020.01.31,X2020.01.31,4
545,6025,Imperial County ,CA,6,2020.01.31,X2020.01.31,5
546,6027,Inyo County ,CA,6,2020.01.31,X2020.01.31,0
547,6029,Kern County ,CA,6,2020.01.31,X2020.01.31,8
548,6031,Kings County ,CA,6,2020.01.31,X2020.01.31,14
549,6033,Lake County ,CA,6,2020.01.31,X2020.01.31,0
550,6035,Lassen County ,CA,6,2020.01.31,X2020.01.31,0
551,6037,Los Angeles County ,CA,6,2020.01.31,X2020.01.31,401
552,6039,Madera County ,CA,6,2020.01.31,X2020.01.31,3
553,6041,Marin County ,CA,6,2020.01.31,X2020.01.31,6
554,6043,Mariposa County ,CA,6,2020.01.31,X2020.01.31,0
555,6045,Mendocino County ,CA,6,2020.01.31,X2020.01.31,0
556,6047,Merced County ,CA,6,2020.01.31,X2020.01.31,3
557,6049,Modoc County ,CA,6,2020.01.31,X2020.01.31,0
558,6051,Mono County ,CA,6,2020.01.31,X2020.01.31,1
559,6053,Monterey County ,CA,6,2020.01.31,X2020.01.31,1
560,6055,Napa County ,CA,6,2020.01.31,X2020.01.31,2
561,6057,Nevada County ,CA,6,2020.01.31,X2020.01.31,5
562,6059,Orange County ,CA,6,2020.01.31,X2020.01.31,10
563,6061,Placer County ,CA,6,2020.01.31,X2020.01.31,4
564,6063,Plumas County ,CA,6,2020.01.31,X2020.01.31,0
565,6065,Riverside County ,CA,6,2020.01.31,X2020.01.31,62
566,6067,Sacramento County ,CA,6,2020.01.31,X2020.01.31,2
567,6069,San Benito County ,CA,6,2020.01.31,X2020.01.31,6
568,6071,San Bernardino County ,CA,6,2020.01.31,X2020.01.31,89
569,6073,San Diego County ,CA,6,2020.01.31,X2020.01.31,0
570,6075,City and County of San Francisco,CA,6,2020.01.31,X2020.01.31,14
571,6077,San Joaquin County ,CA,6,2020.01.31,X2020.01.31,7
572,6079,San Luis Obispo County ,CA,6,2020.01.31,X2020.01.31,16
573,6081,San Mateo County ,CA,6,2020.01.31,X2020.01.31,5
574,6083,Santa Barbara County ,CA,6,2020.01.31,X2020.01.31,0
575,6085,Santa Clara County ,CA,6,2020.01.31,X2020.01.31,25
576,6087,Santa Cruz County ,CA,6,2020.01.31,X2020.01.31,1
577,6089,Shasta County ,CA,6,2020.01.31,X2020.01.31,0
578,6091,Sierra County ,CA,6,2020.01.31,X2020.01.31,1
579,6093,Siskiyou County ,CA,6,2020.01.31,X2020.01.31,0
580,6095,Solano County ,CA,6,2020.01.31,X2020.01.31,20
581,6097,Sonoma County ,CA,6,2020.01.31,X2020.01.31,11
582,6099,Stanislaus County ,CA,6,2020.01.31,X2020.01.31,20
583,6101,Sutter County ,CA,6,2020.01.31,X2020.01.31,7
584,6103,Tehama County ,CA,6,2020.01.31,X2020.01.31,0
585,6105,Trinity County ,CA,6,2020.01.31,X2020.01.31,0
586,6107,Tulare County ,CA,6,2020.01.31,X2020.01.31,7
587,6109,Tuolumne County ,CA,6,2020.01.31,X2020.01.31,0
588,6111,Ventura County ,CA,6,2020.01.31,X2020.01.31,8
589,6113,Yolo County ,CA,6,2020.01.31,X2020.01.31,3
590,6115,Yuba County ,CA,6,2020.01.31,X2020.01.31,2
591,0,Statewide Unallocated,CA,6,2020.02.01,X2020.02.01,0
592,6001,Alameda County ,CA,6,2020.02.01,X2020.02.01,8
593,6003,Alpine County ,CA,6,2020.02.01,X2020.02.01,0
594,6005,Amador County ,CA,6,2020.02.01,X2020.02.01,1
595,6007,Butte County ,CA,6,2020.02.01,X2020.02.01,0
596,6009,Calaveras County ,CA,6,2020.02.01,X2020.02.01,2
597,6011,Colusa County ,CA,6,2020.02.01,X2020.02.01,0
598,6013,Contra Costa County ,CA,6,2020.02.01,X2020.02.01,8
599,6015,Del Norte County ,CA,6,2020.02.01,X2020.02.01,0
600,6017,El Dorado County ,CA,6,2020.02.01,X2020.02.01,0
601,6019,Fresno County ,CA,6,2020.02.01,X2020.02.01,6
602,6021,Glenn County ,CA,6,2020.02.01,X2020.02.01,3
603,6023,Humboldt County ,CA,6,2020.02.01,X2020.02.01,4
604,6025,Imperial County ,CA,6,2020.02.01,X2020.02.01,5
605,6027,Inyo County ,CA,6,2020.02.01,X2020.02.01,0
606,6029,Kern County ,CA,6,2020.02.01,X2020.02.01,8
607,6031,Kings County ,CA,6,2020.02.01,X2020.02.01,14
608,6033,Lake County ,CA,6,2020.02.01,X2020.02.01,0
609,6035,Lassen County ,CA,6,2020.02.01,X2020.02.01,0
610,6037,Los Angeles County ,CA,6,2020.02.01,X2020.02.01,416
611,6039,Madera County ,CA,6,2020.02.01,X2020.02.01,3
612,6041,Marin County ,CA,6,2020.02.01,X2020.02.01,6
613,6043,Mariposa County ,CA,6,2020.02.01,X2020.02.01,0
614,6045,Mendocino County ,CA,6,2020.02.01,X2020.02.01,0
615,6047,Merced County ,CA,6,2020.02.01,X2020.02.01,3
616,6049,Modoc County ,CA,6,2020.02.01,X2020.02.01,0
617,6051,Mono County ,CA,6,2020.02.01,X2020.02.01,1
618,6053,Monterey County ,CA,6,2020.02.01,X2020.02.01,1
619,6055,Napa County ,CA,6,2020.02.01,X2020.02.01,2
620,6057,Nevada County ,CA,6,2020.02.01,X2020.02.01,5
621,6059,Orange County ,CA,6,2020.02.01,X2020.02.01,13
622,6061,Placer County ,CA,6,2020.02.01,X2020.02.01,4
623,6063,Plumas County ,CA,6,2020.02.01,X2020.02.01,0
624,6065,Riverside County ,CA,6,2020.02.01,X2020.02.01,64
625,6067,Sacramento County ,CA,6,2020.02.01,X2020.02.01,2
626,6069,San Benito County ,CA,6,2020.02.01,X2020.02.01,6
627,6071,San Bernardino County ,CA,6,2020.02.01,X2020.02.01,90
628,6073,San Diego County ,CA,6,2020.02.01,X2020.02.01,0
629,6075,City and County of San Francisco,CA,6,2020.02.01,X2020.02.01,15
630,6077,San Joaquin County ,CA,6,2020.02.01,X2020.02.01,7
631,6079,San Luis Obispo County ,CA,6,2020.02.01,X2020.02.01,16
632,6081,San Mateo County ,CA,6,2020.02.01,X2020.02.01,5
633,6083,Santa Barbara County ,CA,6,2020.02.01,X2020.02.01,0
634,6085,Santa Clara County ,CA,6,2020.02.01,X2020.02.01,27
635,6087,Santa Cruz County ,CA,6,2020.02.01,X2020.02.01,1
636,6089,Shasta County ,CA,6,2020.02.01,X2020.02.01,0
637,6091,Sierra County ,CA,6,2020.02.01,X2020.02.01,1
638,6093,Siskiyou County ,CA,6,2020.02.01,X2020.02.01,0
639,6095,Solano County ,CA,6,2020.02.01,X2020.02.01,20
640,6097,Sonoma County ,CA,6,2020.02.01,X2020.02.01,11
641,6099,Stanislaus County ,CA,6,2020.02.01,X2020.02.01,20
642,6101,Sutter County ,CA,6,2020.02.01,X2020.02.01,7
643,6103,Tehama County ,CA,6,2020.02.01,X2020.02.01,0
644,6105,Trinity County ,CA,6,2020.02.01,X2020.02.01,0
645,6107,Tulare County ,CA,6,2020.02.01,X2020.02.01,7
646,6109,Tuolumne County ,CA,6,2020.02.01,X2020.02.01,0
647,6111,Ventura County ,CA,6,2020.02.01,X2020.02.01,8
648,6113,Yolo County ,CA,6,2020.02.01,X2020.02.01,3
649,6115,Yuba County ,CA,6,2020.02.01,X2020.02.01,2
650,0,Statewide Unallocated,CA,6,2020.02.02,X2020.02.02,0
651,6001,Alameda County ,CA,6,2020.02.02,X2020.02.02,3
652,6003,Alpine County ,CA,6,2020.02.02,X2020.02.02,0
653,6005,Amador County ,CA,6,2020.02.02,X2020.02.02,0
654,6007,Butte County ,CA,6,2020.02.02,X2020.02.02,0
655,6009,Calaveras County ,CA,6,2020.02.02,X2020.02.02,0
656,6011,Colusa County ,CA,6,2020.02.02,X2020.02.02,0
657,6013,Contra Costa County ,CA,6,2020.02.02,X2020.02.02,0
658,6015,Del Norte County ,CA,6,2020.02.02,X2020.02.02,0
659,6017,El Dorado County ,CA,6,2020.02.02,X2020.02.02,0
660,6019,Fresno County ,CA,6,2020.02.02,X2020.02.02,0
661,6021,Glenn County ,CA,6,2020.02.02,X2020.02.02,0
662,6023,Humboldt County ,CA,6,2020.02.02,X2020.02.02,0
663,6025,Imperial County ,CA,6,2020.02.02,X2020.02.02,0
664,6027,Inyo County ,CA,6,2020.02.02,X2020.02.02,0
665,6029,Kern County ,CA,6,2020.02.02,X2020.02.02,0
666,6031,Kings County ,CA,6,2020.02.02,X2020.02.02,0
667,6033,Lake County ,CA,6,2020.02.02,X2020.02.02,0
668,6035,Lassen County ,CA,6,2020.02.02,X2020.02.02,0
669,6037,Los Angeles County ,CA,6,2020.02.02,X2020.02.02,14
670,6039,Madera County ,CA,6,2020.02.02,X2020.02.02,0
671,6041,Marin County ,CA,6,2020.02.02,X2020.02.02,0
672,6043,Mariposa County ,CA,6,2020.02.02,X2020.02.02,0
673,6045,Mendocino County ,CA,6,2020.02.02,X2020.02.02,0
674,6047,Merced County ,CA,6,2020.02.02,X2020.02.02,0
675,6049,Modoc County ,CA,6,2020.02.02,X2020.02.02,0
676,6051,Mono County ,CA,6,2020.02.02,X2020.02.02,0
677,6053,Monterey County ,CA,6,2020.02.02,X2020.02.02,0
678,6055,Napa County ,CA,6,2020.02.02,X2020.02.02,0
679,6057,Nevada County ,CA,6,2020.02.02,X2020.02.02,0
680,6059,Orange County ,CA,6,2020.02.02,X2020.02.02,3
681,6061,Placer County ,CA,6,2020.02.02,X2020.02.02,0
682,6063,Plumas County ,CA,6,2020.02.02,X2020.02.02,0
683,6065,Riverside County ,CA,6,2020.02.02,X2020.02.02,2
684,6067,Sacramento County ,CA,6,2020.02.02,X2020.02.02,0
685,6069,San Benito County ,CA,6,2020.02.02,X2020.02.02,0
686,6071,San Bernardino County ,CA,6,2020.02.02,X2020.02.02,1
687,6073,San Diego County ,CA,6,2020.02.02,X2020.02.02,0
688,6075,City and County of San Francisco,CA,6,2020.02.02,X2020.02.02,1
689,6077,San Joaquin County ,CA,6,2020.02.02,X2020.02.02,0
690,6079,San Luis Obispo County ,CA,6,2020.02.02,X2020.02.02,0
691,6081,San Mateo County ,CA,6,2020.02.02,X2020.02.02,0
692,6083,Santa Barbara County ,CA,6,2020.02.02,X2020.02.02,0
693,6085,Santa Clara County ,CA,6,2020.02.02,X2020.02.02,2
694,6087,Santa Cruz County ,CA,6,2020.02.02,X2020.02.02,0
695,6089,Shasta County ,CA,6,2020.02.02,X2020.02.02,0
696,6091,Sierra County ,CA,6,2020.02.02,X2020.02.02,0
697,6093,Siskiyou County ,CA,6,2020.02.02,X2020.02.02,0
698,6095,Solano County ,CA,6,2020.02.02,X2020.02.02,0
699,6097,Sonoma County ,CA,6,2020.02.02,X2020.02.02,0
700,6099,Stanislaus County ,CA,6,2020.02.02,X2020.02.02,0
701,6101,Sutter County ,CA,6,2020.02.02,X2020.02.02,0
702,6103,Tehama County ,CA,6,2020.02.02,X2020.02.02,0
703,6105,Trinity County ,CA,6,2020.02.02,X2020.02.02,0
704,6107,Tulare County ,CA,6,2020.02.02,X2020.02.02,1
705,6109,Tuolumne County ,CA,6,2020.02.02,X2020.02.02,0
706,6111,Ventura County ,CA,6,2020.02.02,X2020.02.02,0
707,6113,Yolo County ,CA,6,2020.02.02,X2020.02.02,0
708,6115,Yuba County ,CA,6,2020.02.02,X2020.02.02,0
709,0,Statewide Unallocated,CA,6,2020.02.03,X2020.02.03,0
710,6001,Alameda County ,CA,6,2020.02.03,X2020.02.03,3
711,6003,Alpine County ,CA,6,2020.02.03,X2020.02.03,0
712,6005,Amador County ,CA,6,2020.02.03,X2020.02.03,0
713,6007,Butte County ,CA,6,2020.02.03,X2020.02.03,0
714,6009,Calaveras County ,CA,6,2020.02.03,X2020.02.03,0
715,6011,Colusa County ,CA,6,2020.02.03,X2020.02.03,0
716,6013,Contra Costa County ,CA,6,2020.02.03,X2020.02.03,1
717,6015,Del Norte County ,CA,6,2020.02.03,X2020.02.03,0
718,6017,El Dorado County ,CA,6,2020.02.03,X2020.02.03,0
719,6019,Fresno County ,CA,6,2020.02.03,X2020.02.03,0
720,6021,Glenn County ,CA,6,2020.02.03,X2020.02.03,0
721,6023,Humboldt County ,CA,6,2020.02.03,X2020.02.03,0
722,6025,Imperial County ,CA,6,2020.02.03,X2020.02.03,1
723,6027,Inyo County ,CA,6,2020.02.03,X2020.02.03,0
724,6029,Kern County ,CA,6,2020.02.03,X2020.02.03,0
725,6031,Kings County ,CA,6,2020.02.03,X2020.02.03,0
726,6033,Lake County ,CA,6,2020.02.03,X2020.02.03,0
727,6035,Lassen County ,CA,6,2020.02.03,X2020.02.03,0
728,6037,Los Angeles County ,CA,6,2020.02.03,X2020.02.03,15
729,6039,Madera County ,CA,6,2020.02.03,X2020.02.03,0
730,6041,Marin County ,CA,6,2020.02.03,X2020.02.03,0
731,6043,Mariposa County ,CA,6,2020.02.03,X2020.02.03,0
732,6045,Mendocino County ,CA,6,2020.02.03,X2020.02.03,0
733,6047,Merced County ,CA,6,2020.02.03,X2020.02.03,0
734,6049,Modoc County ,CA,6,2020.02.03,X2020.02.03,0
735,6051,Mono County ,CA,6,2020.02.03,X2020.02.03,0
736,6053,Monterey County ,CA,6,2020.02.03,X2020.02.03,0
737,6055,Napa County ,CA,6,2020.02.03,X2020.02.03,0
738,6057,Nevada County ,CA,6,2020.02.03,X2020.02.03,0
739,6059,Orange County ,CA,6,2020.02.03,X2020.02.03,3
740,6061,Placer County ,CA,6,2020.02.03,X2020.02.03,0
741,6063,Plumas County ,CA,6,2020.02.03,X2020.02.03,0
742,6065,Riverside County ,CA,6,2020.02.03,X2020.02.03,3
743,6067,Sacramento County ,CA,6,2020.02.03,X2020.02.03,0
744,6069,San Benito County ,CA,6,2020.02.03,X2020.02.03,0
745,6071,San Bernardino County ,CA,6,2020.02.03,X2020.02.03,2
746,6073,San Diego County ,CA,6,2020.02.03,X2020.02.03,0
747,6075,City and County of San Francisco,CA,6,2020.02.03,X2020.02.03,1
748,6077,San Joaquin County ,CA,6,2020.02.03,X2020.02.03,0
749,6079,San Luis Obispo County ,CA,6,2020.02.03,X2020.02.03,0
750,6081,San Mateo County ,CA,6,2020.02.03,X2020.02.03,0
751,6083,Santa Barbara County ,CA,6,2020.02.03,X2020.02.03,0
752,6085,Santa Clara County ,CA,6,2020.02.03,X2020.02.03,2
753,6087,Santa Cruz County ,CA,6,2020.02.03,X2020.02.03,0
754,6089,Shasta County ,CA,6,2020.02.03,X2020.02.03,0
755,6091,Sierra County ,CA,6,2020.02.03,X2020.02.03,0
756,6093,Siskiyou County ,CA,6,2020.02.03,X2020.02.03,0
757,6095,Solano County ,CA,6,2020.02.03,X2020.02.03,0
758,6097,Sonoma County ,CA,6,2020.02.03,X2020.02.03,0
759,6099,Stanislaus County ,CA,6,2020.02.03,X2020.02.03,0
760,6101,Sutter County ,CA,6,2020.02.03,X2020.02.03,0
761,6103,Tehama County ,CA,6,2020.02.03,X2020.02.03,0
762,6105,Trinity County ,CA,6,2020.02.03,X2020.02.03,0
763,6107,Tulare County ,CA,6,2020.02.03,X2020.02.03,2
764,6109,Tuolumne County ,CA,6,2020.02.03,X2020.02.03,0
765,6111,Ventura County ,CA,6,2020.02.03,X2020.02.03,0
766,6113,Yolo County ,CA,6,2020.02.03,X2020.02.03,1
767,6115,Yuba County ,CA,6,2020.02.03,X2020.02.03,0
768,0,Statewide Unallocated,CA,6,2020.02.04,X2020.02.04,0
769,6001,Alameda County ,CA,6,2020.02.04,X2020.02.04,3
770,6003,Alpine County ,CA,6,2020.02.04,X2020.02.04,0
771,6005,Amador County ,CA,6,2020.02.04,X2020.02.04,0
772,6007,Butte County ,CA,6,2020.02.04,X2020.02.04,0
773,6009,Calaveras County ,CA,6,2020.02.04,X2020.02.04,0
774,6011,Colusa County ,CA,6,2020.02.04,X2020.02.04,0
775,6013,Contra Costa County ,CA,6,2020.02.04,X2020.02.04,2
776,6015,Del Norte County ,CA,6,2020.02.04,X2020.02.04,0
777,6017,El Dorado County ,CA,6,2020.02.04,X2020.02.04,0
778,6019,Fresno County ,CA,6,2020.02.04,X2020.02.04,0
779,6021,Glenn County ,CA,6,2020.02.04,X2020.02.04,0
780,6023,Humboldt County ,CA,6,2020.02.04,X2020.02.04,0
781,6025,Imperial County ,CA,6,2020.02.04,X2020.02.04,1
782,6027,Inyo County ,CA,6,2020.02.04,X2020.02.04,0
783,6029,Kern County ,CA,6,2020.02.04,X2020.02.04,0
784,6031,Kings County ,CA,6,2020.02.04,X2020.02.04,0
785,6033,Lake County ,CA,6,2020.02.04,X2020.02.04,0
786,6035,Lassen County ,CA,6,2020.02.04,X2020.02.04,0
787,6037,Los Angeles County ,CA,6,2020.02.04,X2020.02.04,17
788,6039,Madera County ,CA,6,2020.02.04,X2020.02.04,0
789,6041,Marin County ,CA,6,2020.02.04,X2020.02.04,0
790,6043,Mariposa County ,CA,6,2020.02.04,X2020.02.04,0
791,6045,Mendocino County ,CA,6,2020.02.04,X2020.02.04,0
792,6047,Merced County ,CA,6,2020.02.04,X2020.02.04,0
793,6049,Modoc County ,CA,6,2020.02.04,X2020.02.04,0
794,6051,Mono County ,CA,6,2020.02.04,X2020.02.04,0
795,6053,Monterey County ,CA,6,2020.02.04,X2020.02.04,0
796,6055,Napa County ,CA,6,2020.02.04,X2020.02.04,0
797,6057,Nevada County ,CA,6,2020.02.04,X2020.02.04,0
798,6059,Orange County ,CA,6,2020.02.04,X2020.02.04,3
799,6061,Placer County ,CA,6,2020.02.04,X2020.02.04,0
800,6063,Plumas County ,CA,6,2020.02.04,X2020.02.04,0
801,6065,Riverside County ,CA,6,2020.02.04,X2020.02.04,4
802,6067,Sacramento County ,CA,6,2020.02.04,X2020.02.04,0
803,6069,San Benito County ,CA,6,2020.02.04,X2020.02.04,0
804,6071,San Bernardino County ,CA,6,2020.02.04,X2020.02.04,2
805,6073,San Diego County ,CA,6,2020.02.04,X2020.02.04,0
806,6075,City and County of San Francisco,CA,6,2020.02.04,X2020.02.04,1
807,6077,San Joaquin County ,CA,6,2020.02.04,X2020.02.04,0
